Id,Country,Location Name,Missing,Missing Description,Total Missing,Total Missing Description
3321.0,GREECE,GREECE:  OETYLOS (LACONIA),,,,
3366.0,GREECE,GREECE:  CORINTH (CORINTHIA),,,,
7776.0,GREECE,GREECE:  AEGEAN SEA,,,,
8217.0,GREECE,GREECE,,,,
3406.0,GREECE,GREECE:  AITANIA-VATHIA (CRETE),,,,
3440.0,GREECE,GREECE:  CORINTH-ISTHMIA (CORINTHIA),,,,
3454.0,GREECE,GREECE,,,,
3502.0,GREECE,GREECE: HIERISSOS-STRANTONION (CHALKIDIKI),,,,
3503.0,GREECE,GREECE:  CHALKIDIKI,,,,
3518.0,GREECE,GREECE:  DODECANESE ISLANDS,,,,
3541.0,GREECE,GREECE:  NEAPOLIS-ANOGNIA (CRETE),,,,
3781.0,GREECE,GREECE:  KAMPOS (LACONIA),,,,
3864.0,GREECE,GREECE:  S:  PYLIA (MESSINIA),,,,
3871.0,GREECE,GREECE:  DODECANESE ISLANDS,,,,
3873.0,GREECE,GREECE:  VASILIKI (LEUKAS),,,,
3886.0,GREECE,GREECE:  TSOUKALADES-KALAMITSI (LEUKAS),,,,
7779.0,GREECE,GREECE:  OFF WEST COAST,,,,
3907.0,GREECE,"GREECE:  CHIOS, OENOUSSAE; TURKEY: KARABURUN",,,,
4026.0,GREECE,GREECE:  ASPROGERAKAS (KEPHALLENIA),,,,
4029.0,GREECE,GREECE:  LIXOURI-ARGOSTOLI (KEPHALLENIA),,,,
4044.0,GREECE,GREECE,,,,
4046.0,GREECE,GREECE:  SOPHADES (KARDITSA),,,,
4069.0,GREECE,GREECE:  S,,,,
4071.0,GREECE,GREECE:  DRAKIA-AGRIA (MAGNESIA),,,,
4075.0,GREECE,GREECE:  AEGEAN SEA,,,,
4100.0,GREECE,GREECE:  DODECANESE,,,,
7771.0,GREECE,GREECE:  AEGEAN SEA,,,,
4108.0,GREECE,GREECE:  VOLOS-AGRIA (MAGNESIA),,,,
4114.0,GREECE,GREECE:  STEPHANOVIKION-VELESTNON (MAGNESIA),,,,
4228.0,GREECE,GREECE-ALBANIA,,,,
7770.0,GREECE,GREECE:  AEGEAN SEA,,,,
4273.0,GREECE,GREECE:  S,,,,
4278.0,GREECE,GREECE:  AEGEAN SEA; TURKEY:  BALIKESIR,,,,
4341.0,GREECE,"GREECE:  ALONISOS, SKOPELOS",,,,
4349.0,GREECE,GREECE,,,,
4350.0,GREECE,GREECE:  SOUTHERN,,,,
6415.0,GREECE,NORTH CORINTH GULF,,,,
4357.0,GREECE,GREECE:  CENTRAL,,,,
4377.0,GREECE,GREECE:  SOUTHERN,,,,
4382.0,GREECE,GREECE:  CENTRAL,,,,
4387.0,GREECE,GREECE,,,,
4398.0,GREECE,GREECE,,,,
4428.0,GREECE,GREECE:  AEGEAN SEA:  ST EUSTRATIOS,,,,
4613.0,GREECE,"GREECE:  CORINTHIA, ARCADIA",,,,
4614.0,GREECE,"GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA",,,,
4647.0,GREECE,"GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA",,,,
4650.0,GREECE,"GREECE:  CRETE, PALAEOCHORA, CHANIA",,,,
4706.0,GREECE,GREECE:  KATO-MAKRINOU,,,,
4802.0,GREECE,"GREECE:  THESSALONIKI, VOLVI, LANGADAS",,,,
4808.0,GREECE,GREECE: THESSALONIKI,,,,
7282.0,GREECE,GREECE: CRETE,,,,
4853.0,GREECE,GREECE-ALBANIA,,,,
4882.0,GREECE,GREECE:  AEGEAN SEA:  MAGNESIA,,,,
4884.0,GREECE,GREECE:  VOLOS,,,,
4915.0,GREECE,GREECE:  ATHENS-EASTERN GULF OF CORINTH,,,,
4916.0,GREECE,GREECE:  ATHENS-CORINTH-KHALIS,,,,
4917.0,GREECE,GREECE:  PREVEZA,,,,
4935.0,GREECE,"GREECE:  AEGEAN SEA:  LESBOS, SKIROS",,,,
7283.0,GREECE,GREECE: IONIAN SEA,,,,
4966.0,GREECE,GREECE: VONITSA,,,,
4985.0,GREECE,GREECE:  AEGEAN SEA,,,,
6817.0,GREECE,GREECE:  MANAGOULI-AIYION,,,,
5049.0,GREECE,GREECE:  MESSINA,,,,
5067.0,GREECE,GREECE:  MAGNISIA,,,,
5108.0,GREECE,"GREECE:  KALAMI, LAKONIA, ZAKINTHOS",,,,
5109.0,GREECE,"GREECE:  S, MESSINIA, BERGA, NEDOUSA",,,,
5172.0,GREECE,"GREECE:  IONIAN SEA:  KILINI, VARTHOLOMION",,,,
5270.0,GREECE,"GREECE:  EDHESSA, KILKIS",,,,
5358.0,GREECE,GREECE:  PATRAS,,,,
5408.0,GREECE,"GREECE:  GREVENA-KOZANI, THESSALONIKI, YUGOSLAVIA",,,,
5413.0,GREECE,"GREECE:  AIYION, ERATINI",,,,
5477.0,GREECE,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",,,,
5531.0,GREECE,GREECE:  ATHENS,,,,
7301.0,GREECE,GREECE:  CRETE,,,,
5606.0,GREECE,GREECE:  SKYROS,,,,
5666.0,GREECE,"GREECE:  MEGALOPOLIS, VARTHOLOMION",,,,
5699.0,GREECE,"GREECE:  GONNOI, LARISA",,,,
5715.0,GREECE,"GREECE:  LEFKADA, PREVEZA",,,,
5766.0,GREECE,GREECE:  SOUTHERN:  KALAMATA,,,,
5827.0,GREECE,GREECE:  CRETE:  ANTIKYTHIRA,,,,
7222.0,GREECE,GREECE:  SOUTHERN,,,,
7239.0,GREECE,GREECE:  ZAKYNTHOS,,,,
7484.0,GREECE,"GREECE:  ARGOSTOLION, KEFALLINIA",,,,
7925.0,GREECE,"GREECE:  ACHAIA, ILEIA",,,,
10419.0,GREECE,GREECE:  CRETE,,,,
10554.0,GREECE,GREECE:  CRETE,,,,
10033.0,GREECE,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",,,,
10049.0,GREECE,GREECE:  CRETE:  CHANIA,,,,
10069.0,GREECE,GREECE:  KEFALONIA,,,,
10071.0,GREECE,GREECE:  KEFALONIA:  LIXOURION,,,,
10096.0,GREECE,"GREECE, TURKEY",,,,
10164.0,GREECE,"GREECE:  LEFKADA, KEFALONIA, ITHACA",,,,
10252.0,GREECE,GREECE: LESBOS,,,,
10372.0,GREECE,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",,,,
10425.0,GREECE,GREECE:  ATHENS,,,,
10490.0,GREECE,GREECE:  CRETE,,,,
10535.0,GREECE,"GREECE: TYRNAVOS, LARISA",,,,
10577.0,GREECE,GREECE:  CRETE,,,,
10583.0,GREECE,GREECE: CRETE,,,,
2683.0,NEW ZEALAND,NEW ZEALAND:  E OF NORTH ISLAND,,,,
10536.0,NEW ZEALAND,NEW ZEALAND,,,,
6259.0,NEW ZEALAND,TASMAN SEA,,,,
10064.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,,,,
6279.0,NEW ZEALAND,SE. NEW ZEALAND,,,,
3396.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND,,,,
3450.0,NEW ZEALAND,NEW ZEALAND:  HAWKE BAY,,,,
6092.0,NEW ZEALAND,NEW ZEALAND:  N,,,,
6319.0,NEW ZEALAND,NEW ZEALAND:  N,,,,
6095.0,NEW ZEALAND,"NEW ZEALAND:  GISBORNE, WAIROA",,,,
3531.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,,,,
6353.0,NEW ZEALAND,NEW ZEALAND:  OFF COAST NORTH ISLAND,,,,
6354.0,NEW ZEALAND,NEW ZEALAND:  OFF COAST NORTH ISLAND,,,,
6361.0,NEW ZEALAND,N. NEW ZEALAND,,,,
10063.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,,,,
4440.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  NW COAST,,,,
6328.0,NEW ZEALAND,NEW ZEALAND,,,,
4625.0,NEW ZEALAND,NEW ZEALAND:  HAWKES BAY,,,,
4846.0,NEW ZEALAND,NEW ZEALAND:  W OF NORTH ISLAND,,,,
4895.0,NEW ZEALAND,"NEW ZEALAND:  GISBORNE, HAWERA, EASTBOURNE, NAPIER",,,,
4920.0,NEW ZEALAND,NEW ZEALAND:  W OF NORTH ISLAND,,,,
5127.0,NEW ZEALAND,"NEW ZEALAND:  NORTH ISLAND, WHAKATANI, EDGECUMBE",,,,
5236.0,NEW ZEALAND,"NEW ZEALAND:  DANNEVIRKE,  WELLINGTON",,,,
5305.0,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, WANGANUI",,,,
5389.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,,,,
5403.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND; S ISLAND:  CHRISTCHURCH,,,,
5719.0,NEW ZEALAND,"NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND",,,,
5727.0,NEW ZEALAND,NEW ZEALAND:  CHRISTCHURCH,,,,
5791.0,NEW ZEALAND,"NEW ZEALAND:  NORTH ISLAND:  ROTORUA, TAURANGA",,,,
5815.0,NEW ZEALAND,"NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO",,,,
5838.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,,,,
7594.0,NEW ZEALAND,NEW ZEALAND:  AUCKLAND ISLANDS,,,,
7696.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND,,,,
7724.0,NEW ZEALAND,NEW ZEALAND:  OFF COAST NORTH ISLAND,,,,
8173.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,,,,
8357.0,NEW ZEALAND,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,,,,
9492.0,NEW ZEALAND,NEW ZEALAND:  CHRISTCHURCH,,,,
9772.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,,,,
9773.0,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU,,,,
9774.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,,,,
9828.0,NEW ZEALAND,NEW ZEALAND:  CHRISTCHURCH,,,,
9779.0,NEW ZEALAND,"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON",,,,
9858.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,,,,
9854.0,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,,,,
9855.0,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,,,,
10021.0,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,,,,
10032.0,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",,,,
10067.0,NEW ZEALAND,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",,,,
10101.0,NEW ZEALAND,KERMADEC ISLANDS: SSE OF RAOUL ISLAND,,,,
10196.0,NEW ZEALAND,NEW ZEALAND:  GISBORNE,,,,
10206.0,NEW ZEALAND,NEW ZEALAND:  AMBERLEY,,,,
10415.0,NEW ZEALAND,"KERMADEC ISLANDS:  S OF, RAOUL",,,,
10505.0,NEW ZEALAND,"KERMADEC ISLANDS:  S OF, RAOUL",,,,
10532.0,NEW ZEALAND,NEW ZEALAND:  GISBORNE,,,,
10533.0,NEW ZEALAND,"KERMADEC ISLANDS:  S OF, RAOUL",,,,
10656.0,NEW ZEALAND,NEW ZEALAND:  TAUPO,,,,
2700.0,PANAMA,PANAMA:  BOCAS DEL TORO,,,,
10279.0,PANAMA,PANAMA: AZUERO PENINSULA,,,,
3056.0,PANAMA,"PANAMA:  ALMIRANTE, BOCAS DEL TORO",,,,
3534.0,PANAMA,PANAMA-COSTA RICA,,,,
10123.0,PANAMA,PANAMA,,,,
6403.0,PANAMA,COSTA RICA-PANAMA,,,,
4268.0,PANAMA,PANAMA,,,,
10280.0,PANAMA,PANAMA: DARIEN,,,,
4838.0,PANAMA,PANAMA-COSTA RICA:  PUERTO ARMUELLES,,,,
5288.0,PANAMA,"PANAMA:  CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO",,,,
5580.0,PANAMA,PANAMA-COLOMBIA:  JURADO,,,,
5641.0,PANAMA,"PANAMA:  BARU, ALANJE, DAVID; COSTA RICA:  LAUREL",,,,
5714.0,PANAMA,"PANAMA:  COLON, PANAMA CITY",,,,
5750.0,PANAMA,PANAMA-COSTA RICA:  PUERTO ARMUELLES,,,,
5757.0,PANAMA,PANAMA-COSTA RICA:  CHIRIQUI,,,,
7242.0,PANAMA,PANAMA:  BOQUETE,,,,
8192.0,PANAMA,"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",,,,
8388.0,PANAMA,PANAMA: PANAMA CITY,,,,
10150.0,PANAMA,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,,,,
2707.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
3081.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
3099.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  S OF,,,,
3491.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
3759.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  S OF,,,,
4062.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
4205.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
4239.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
4447.0,KERMADEC ISLANDS (NEW ZEALAND),"KERMADEC ISLANDS:  S OF, RAOUL",,,,
4708.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
4709.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
4789.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  S OF,,,,
5115.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  RAOUL,,,,
10046.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
7694.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
9822.0,KERMADEC ISLANDS (NEW ZEALAND),NEW ZEALAND: KERMADEC ISLANDS,,,,
9846.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
10534.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS: SSE OF RAOUL ISLAND,,,,
10601.0,KERMADEC ISLANDS (NEW ZEALAND),NEW ZEALAND: KERMADEC ISLANDS,,,,
10671.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,,,,
10683.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  S OF,,,,
2709.0,INDIA,INDIA:  KANGRA,,,,
3681.0,INDIA,"INDIA:  ANDAMAN ISLANDS,MADRAS; SRI LANKA:  COLOMBO",,,,
3761.0,INDIA,INDIA:  ASSAM,,,,
3857.0,INDIA,INDIA-CHINA,,,,
3950.0,INDIA,INDIA-CHINA,,,,
6370.0,INDIA,INDIA:  LITTLE NICOBAR ISLAND,,,,
4103.0,INDIA,"INDIA:  ANJAR, BHUJ, GANDHIDHAM, KANDLA",,,,
4230.0,INDIA,INDIA:  N,,,,
4237.0,INDIA,INDIA,,,,
4302.0,INDIA,INDIA:  KASHMIR:  SW,,,,
4372.0,INDIA,INDIA:  N,,,,
4421.0,INDIA,INDIA,,,,
4522.0,INDIA,INDIA:  BROACH,,,,
4677.0,INDIA,INDIA:  KASHMIR:   KINNAUR DISTRICT,,,,
4892.0,INDIA,INDIA:  KASHMIR,,,,
4893.0,INDIA,INDIA:  KASHMIR,,,,
4938.0,INDIA,INDIA:  LITTLE NICOBAR ISLAND,,,,
5053.0,INDIA,"INDIA:  ASSAM, CACHAR DISTRICT",,,,
5093.0,INDIA,"INDIA:  KASHMIR:  DHARMSALA,  LAHORE, PAKISTAN",,,,
5307.0,INDIA,"INDIA:  CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH",,,,
5310.0,INDIA,"INDIA:  JODHPUR, JAISALMER",,,,
5364.0,INDIA,"INDIA:  LATUR-OSMANABAD, KILLARI",,,,
5368.0,INDIA,INDIA:  LATUR,,,,
5465.0,INDIA,INDIA:  SOUTHERN:  JABALPUR,,,,
5478.0,INDIA,"INDIA-BANGLADESH:  CHITTAGONG, BANGLADESH",,,,
5519.0,INDIA,"INDIA:  CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",,,,
5551.0,INDIA,INDIA-BANGLADESH BORDER:  MAHESHKHALI,,,,
5589.0,INDIA,"INDIA:  GUJARAT:  BHUJ, AHMADABAD, RAJOKOT; PAKISTAN",,,,
5650.0,INDIA,"INDIA:  ANDAMAN ISLANDS:  RONGAT, DIGLIPUR,ARIEL BAY",,,,
5821.0,INDIA,"INDIA:  HAILAKANDI, CACHAR",,,,
5847.0,INDIA,INDIA:  KHASPUR,,,,
5854.0,INDIA,"INDIA:  MAHARASHTRA:  KOLHAPUR, RATNAGIRI, SATARA",,,,
5855.0,INDIA,INDIA:  MAHARASHTRA:  DHEBEWADI,,,,
6762.0,INDIA,"INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS",,,,
6771.0,INDIA,INDIA:  MAHARASHTRA,,,,
6773.0,INDIA,INDIA:  UTTARANCHAL:  UTTARKAHI,,,,
6774.0,INDIA,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",,,,
7252.0,INDIA,"INDIA:  JAUSARI, CHAMOLI, NANDPRAYAG",,,,
7223.0,INDIA,INDIA:  SIKKIM,,,,
7228.0,INDIA,INDIA:  GUJARAT,,,,
7238.0,INDIA,INDIA:  GUJARAT,,,,
7449.0,INDIA,INDIA:  RAJASTHAN,,,,
7598.0,INDIA,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",,,,
7615.0,INDIA,INDIA:  MAHARASHTRA:  SATARA,,,,
7699.0,INDIA,INDIA:  GUJARAT,,,,
7704.0,INDIA,"INDIA:  BADAUN, MEERUT, NOIDA, REWARI",,,,
7765.0,INDIA,INDIA:  WEST BENGAL,,,,
7874.0,INDIA,INDIA:  GUJARAT,,,,
8126.0,INDIA,INDIA:  MANPUR,,,,
8186.0,INDIA,INDIA:  MAHARASHTRA,,,,
8298.0,INDIA,INDIA:  CHAIBASA,,,,
8317.0,INDIA,INDIA:  JAISALMER,,,,
8381.0,INDIA,INDIA:  KASHMIR,,,,
8378.0,INDIA,INDIA:  ANDAMAN I,,,,
8794.0,INDIA,INDIA:  MAHARASHTRA:  SATARA,,,,
9372.0,INDIA,INDIA: ANDAMAN ISLANDS:  DIGLIPUR,,,,
9512.0,INDIA,INDIA:  CHAMOLI,,,,
9252.0,INDIA,INDIA:  LITTLE NICOBAR ISLAND,,,,
9765.0,INDIA,INDIA:  ANDAMAN ISLANDS:  DIGLIPUR,,,,
9766.0,INDIA,INDIA:  TAULI,,,,
9874.0,INDIA,INDIA:  DELHI,,,,
9842.0,INDIA,INDIA: SIKKIM;  NEPAL;  CHINA;  BHUTAN,,,,
9875.0,INDIA,INDIA:  GUJARAT,,,,
9887.0,INDIA,INDIA:  SIKKIM,,,,
9890.0,INDIA,INDIA:  ASSAM,,,,
9930.0,INDIA,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",,,,
9968.0,INDIA,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",,,,
9991.0,INDIA,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",,,,
10295.0,INDIA,INDIA:  KASHMIR:  KISHTWAR,,,,
10153.0,INDIA,INDIA:  KOKRAJHAR,,,,
10170.0,INDIA,INDIA:  IMPAHL,,,,
10226.0,INDIA,INDIA:  AMBASA;  BANGLADESH,,,,
10367.0,INDIA,INDIA:  WEST BENGAL,,,,
10391.0,INDIA,INDIA:  MAHARASHTRA:  PALGHAR,,,,
10430.0,INDIA,INDIA:  MAHARASHTRA:  PALGHAR,,,,
10542.0,INDIA,INDIA:  ASSAM,,,,
10698.0,INDIA,INDIA: KASHMIR: KISHTWAR,,,,
2715.0,ALBANIA,ALBANIA:  SHKODER,,,,
2757.0,ALBANIA,ALBANIA:   ELBASAN,,,,
2815.0,ALBANIA,ALBANIA,,,,
2945.0,ALBANIA,"ALBANIA:  KORCE, STAROVE, POGRADEC, SALXHIJAS",,,,
3163.0,ALBANIA,"ALBANIA:  TEPELENE, DRAGOTI, PESHTANI, MARICAJ",,,,
3168.0,ALBANIA,"ALBANIA:  ELBASAN, PEQIN",,,,
3301.0,ALBANIA,ALBANIA:  DURRES,,,,
3405.0,ALBANIA,"ALBANIA: KORCE, POLENA, LAVDAR, MOSKOPOJE, SHIPSKE",,,,
3430.0,ALBANIA,"ALBANIA:  VLORE, HIMARE, KUC",,,,
3434.0,ALBANIA,"ALBANIA:  VLORE, TEPELENE",,,,
3446.0,ALBANIA,ALBANIA:  KORCE,,,,
3712.0,ALBANIA,"ALBANIA:  PESHKOPIA, MAGELLARE",,,,
4203.0,ALBANIA,ALBANIA,,,,
4259.0,ALBANIA,ALBANIA,,,,
4418.0,ALBANIA,ALBANIA:  GJIROKASTEV,,,,
4417.0,ALBANIA,ALBANIA,,,,
4487.0,ALBANIA,ALBANIA:  SOUTHERN,,,,
5155.0,ALBANIA,"ALBANIA:  TIRANA, ULCINJ-BAR",,,,
5445.0,ALBANIA,"ALBANIA:  BERAT, URA VAJGURORE, GRAMSH, CERRIK",,,,
5506.0,ALBANIA,"ALBANIA:  KUKES, PESHKOPI",,,,
6759.0,ALBANIA,ALBANIA:  TROPOJE,,,,
7249.0,ALBANIA,ALBANIA:  TEPELENE,,,,
7503.0,ALBANIA,ALBANIA:  TIRANA,,,,
10098.0,ALBANIA,ALBANIA:  BELSH,,,,
10420.0,ALBANIA,ALBANIA:  KORCE,,,,
10446.0,ALBANIA,ALBANIA:  DURRES,,,,
10461.0,ALBANIA,"ALBANIA:  DURRES, THUMANE, TIRANA",,,,
2718.0,KIRIBATI,KIRIBATI:  PHOENIX ISLANDS,,,,
2737.0,GEORGIA,GEORGIA:  CAUCASUS,,,,
3151.0,GEORGIA,"GEORGIA:  CAUCASUS:  GORI, TIFLIS",,,,
5096.0,GEORGIA,"GEORGIA:  AKHALKALAKI, SUSUZ",,,,
5286.0,GEORGIA,"GEORGIA:  DZHAVA, CHIATURA, AMBROLAURI",,,,
5289.0,GEORGIA,GEORGIA:  KHEKHETI,,,,
5291.0,GEORGIA,"GEORGIA:  DZHAVA, TSKHINVALI, OSSETIA",,,,
5634.0,GEORGIA,GEORGIA:  TBILISI,,,,
8532.0,GEORGIA,GEORGIA:  NORTHWESTERN,,,,
2701.0,SYRIA,SYRIA:  RASUM-KALE (NEAR HALAB); LEBANON:  BAYRONT,,,,
9915.0,TUNISIA,TUNISIA:  BIZERTE,,,,
3682.0,TUNISIA,"TUNISIA:  BOU-SAADIAH,ZAGHOUAN",,,,
4111.0,TUNISIA,"TUNISIA:  SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX",,,,
4258.0,TUNISIA,"TUNISIA:  GAFOUR,OUM-ZID,EL AKHOUAT",,,,
6717.0,SAINT LUCIA,SAINT LUCIA:  CASTRIES,,,,
2780.0,ETHIOPIA,ETHIOPIA:  LANGANO,,,,
4243.0,ETHIOPIA,ETHIOPIA:  KARAKORE,,,,
4483.0,ETHIOPIA,ETHIOPIA:  SARDO,,,,
4633.0,ETHIOPIA,ETHIOPIA:  DJIBOUTI,,,,
6822.0,ETHIOPIA,ETHIOPIA:  DABBAHU,,,,
9827.0,ETHIOPIA,"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA",,,,
2788.0,AUSTRALIA,AUSTRALIA:  WEST COAST,,,,
3247.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,,,,
3249.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF,,,,
3294.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF,,,,
3752.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,,,,
4041.0,AUSTRALIA,AUSTRALIA:  ADELAIDE:  S,,,,
4468.0,AUSTRALIA,"AUSTRALIA:  MECKERING, NORTHAM, CUNDERDIN, YORK",,,,
4538.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,,,,
4630.0,AUSTRALIA,"AUSTRALIA:  WOLLONGONG, SYDNEY",,,,
4836.0,AUSTRALIA,AUSTRALIA:  WESTERN,,,,
5140.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,,,,
5156.0,AUSTRALIA,AUSTRALIA:  TENNANT CREEK,,,,
5157.0,AUSTRALIA,AUSTRALIA:  TENNANT CREEK,,,,
5198.0,AUSTRALIA,MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND,,,,
5221.0,AUSTRALIA,AUSTRALIA:  NEWCASTLE,,,,
5565.0,AUSTRALIA,"AUSTRALIA:  S, COCOS ISLANDS",,,,
5835.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,,,,
8535.0,AUSTRALIA,AUSTRALIA:  MORNINGTON,,,,
9033.0,AUSTRALIA,AUSTRALIA:  KALGOORLIE,,,,
10074.0,AUSTRALIA,AUSTRALIA:  KALGOORLIE,,,,
10576.0,AUSTRALIA,AUSTRALIA: MELBOURNE,,,,
2789.0,GHANA,"GHANA:  HO, AKPAFU, PALIME, MISA, ACCRA; TOGO",,,,
3642.0,GHANA,GHANA:  ACCRA,,,,
2790.0,MARTINIQUE,MARTINIQUE,,,,
7675.0,MARTINIQUE,MARTINIQUE,,,,
2801.0,JAMAICA,JAMAICA:  KINGSTON,,,,
5180.0,JAMAICA,"JAMAICA:  ST ANDREW, JACKS HILL",,,,
2821.0,TAJIKISTAN,TAJIKISTAN:   KARATAG,,,,
7868.0,TAJIKISTAN,"TAJIKISTAN:  USOY, BARCHIDIV, POSOR, NISUR",,,,
3423.0,TAJIKISTAN,TAJIKISTAN:  DUSHANBE (STALINABAD),,,,
3905.0,TAJIKISTAN,TAJIKISTAN,,,,
4759.0,TAJIKISTAN,TAJIKISTAN,,,,
4883.0,TAJIKISTAN,"TAJIKISTAN:  SHURAB, NEFTEABAD",,,,
4964.0,TAJIKISTAN,"TAJIKISTAN:  GARM, KHAZORA",,,,
5052.0,TAJIKISTAN,"TAJIKISTAN:  DZHIRGATAL, GARM",,,,
5082.0,TAJIKISTAN,"TAJIKISTAN:  KAPTOLYUK, KAYRAKKUM, GAFUROV",,,,
5171.0,TAJIKISTAN,"TAJIKISTAN:  ROSHTKALA, KHOROG",,,,
5187.0,TAJIKISTAN,"TAJIKISTAN:  SHARORA, GISSAR",,,,
5226.0,TAJIKISTAN,TAJIKISTAN:  PAMIR MOUNTAINS,,,,
5615.0,TAJIKISTAN,TAJIKISTAN:  ROGHUN,,,,
5621.0,TAJIKISTAN,TAJIKISTAN:  ROGHUN,,,,
5629.0,TAJIKISTAN,TAJIKISTAN; AFGHANISTAN: DO ABI-NAHRIN,,,,
7363.0,TAJIKISTAN,TAJIKISTAN:  PANJ-QUMSANGIR,,,,
7365.0,TAJIKISTAN,TAJIKISTAN:  DUSHANBE (STALINABAD),,,,
7597.0,TAJIKISTAN,"TAJIKISTAN:  RASHT, ASHT",,,,
8693.0,TAJIKISTAN,TAJIKISTAN,,,,
9931.0,TAJIKISTAN,TAJIKISTAN,,,,
10305.0,TAJIKISTAN,TAJIKISTAN:  VAHDAT,,,,
